chip_Id	Standard_Deviation	Probe	ds_id	Multi_Mapping	Sample_Type	Expression_Value	Sample_ID	LineGraphGroup	Day
GSM1347856	0.0	A_37_P362118	6385	no	BM MSC hypoxia 0.5% oxygen	6.1390913841	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P362118	6385	no	BM MSC normoxia 20% oxygen	4.79070386544	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P362118	6385	no	BM MSC normoxia 20% oxygen	4.82046107698	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P362118	6385	no	BM MSC normoxia 20% oxygen	4.72906188305	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P361257	6385	no	BM MSC hypoxia 0.5% oxygen	3.57874411322	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P361257	6385	no	BM MSC hypoxia 0.5% oxygen	3.09161317684	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P361257	6385	no	BM MSC hypoxia 0.5% oxygen	2.26432548734	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P361257	6385	no	BM MSC normoxia 20% oxygen	2.51325689731	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P361257	6385	no	BM MSC normoxia 20% oxygen	2.47453836201	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P361257	6385	no	BM MSC normoxia 20% oxygen	2.12382108539	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P361254	6385	no	BM MSC hypoxia 0.5% oxygen	2.76043033331	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P361254	6385	no	BM MSC hypoxia 0.5% oxygen	3.14906819923	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P361254	6385	no	BM MSC hypoxia 0.5% oxygen	3.01141484165	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P361254	6385	no	BM MSC normoxia 20% oxygen	1.89122008723	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P361254	6385	no	BM MSC normoxia 20% oxygen	2.83004056934	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P361254	6385	no	BM MSC normoxia 20% oxygen	2.83004056934	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P361252	6385	no	BM MSC hypoxia 0.5% oxygen	2.14511759812	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P361252	6385	no	BM MSC hypoxia 0.5% oxygen	2.51325689731	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P361252	6385	no	BM MSC hypoxia 0.5% oxygen	2.76043033331	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P361252	6385	no	BM MSC normoxia 20% oxygen	3.22725605831	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P361252	6385	no	BM MSC normoxia 20% oxygen	2.03057761564	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P361252	6385	no	BM MSC normoxia 20% oxygen	2.12382108539	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P137952	6385	no	BM MSC hypoxia 0.5% oxygen	3.47582461093	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P137952	6385	no	BM MSC hypoxia 0.5% oxygen	2.62337147838	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P137952	6385	no	BM MSC hypoxia 0.5% oxygen	4.06655011432	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P137952	6385	no	BM MSC normoxia 20% oxygen	2.61826499499	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P137952	6385	no	BM MSC normoxia 20% oxygen	3.03910725683	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P137952	6385	no	BM MSC normoxia 20% oxygen	2.62337147838	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P138413	6385	no	BM MSC hypoxia 0.5% oxygen	4.65593607654	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P138413	6385	no	BM MSC hypoxia 0.5% oxygen	4.9576667314	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P138413	6385	no	BM MSC hypoxia 0.5% oxygen	5.1988780759	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P138413	6385	no	BM MSC normoxia 20% oxygen	3.22725605831	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P138413	6385	no	BM MSC normoxia 20% oxygen	3.13656014628	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P138413	6385	no	BM MSC normoxia 20% oxygen	2.95780014879	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P362406	6385	no	BM MSC hypoxia 0.5% oxygen	1.87692404452	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P362406	6385	no	BM MSC hypoxia 0.5% oxygen	2.26432548734	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P362406	6385	no	BM MSC hypoxia 0.5% oxygen	2.26432548734	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P362406	6385	no	BM MSC normoxia 20% oxygen	2.16807460015	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P362406	6385	no	BM MSC normoxia 20% oxygen	3.28241399109	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P362406	6385	no	BM MSC normoxia 20% oxygen	2.32225329942	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P138685	6385	no	BM MSC hypoxia 0.5% oxygen	5.48309708218	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P138685	6385	no	BM MSC hypoxia 0.5% oxygen	5.32715251793	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P138685	6385	no	BM MSC hypoxia 0.5% oxygen	3.938755762	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P138685	6385	no	BM MSC normoxia 20% oxygen	3.13656014628	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P138685	6385	no	BM MSC normoxia 20% oxygen	3.09729826474	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P138685	6385	no	BM MSC normoxia 20% oxygen	3.71042089197	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P138393	6385	no	BM MSC hypoxia 0.5% oxygen	7.03775770695	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P138393	6385	no	BM MSC hypoxia 0.5% oxygen	6.97511264746	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P138393	6385	no	BM MSC hypoxia 0.5% oxygen	6.70243858832	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P138393	6385	no	BM MSC normoxia 20% oxygen	6.22195812477	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P138393	6385	no	BM MSC normoxia 20% oxygen	5.95367327122	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P138393	6385	no	BM MSC normoxia 20% oxygen	6.33051405671	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P137958	6385	no	BM MSC hypoxia 0.5% oxygen	5.41146764148	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P137958	6385	no	BM MSC hypoxia 0.5% oxygen	6.20413144882	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P137958	6385	no	BM MSC hypoxia 0.5% oxygen	3.68259479228	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P137958	6385	no	BM MSC normoxia 20% oxygen	5.08324330348	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P137958	6385	no	BM MSC normoxia 20% oxygen	5.00322496295	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P137958	6385	no	BM MSC normoxia 20% oxygen	3.81556971466	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P137959	6385	no	BM MSC hypoxia 0.5% oxygen	2.32225329942	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P137959	6385	no	BM MSC hypoxia 0.5% oxygen	1.92630742763	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P137959	6385	no	BM MSC hypoxia 0.5% oxygen	2.76043033331	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P137959	6385	no	BM MSC normoxia 20% oxygen	1.96995122209	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P137959	6385	no	BM MSC normoxia 20% oxygen	1.68401776395	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P137959	6385	no	BM MSC normoxia 20% oxygen	1.71825624896	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P137950	6385	no	BM MSC hypoxia 0.5% oxygen	1.47646604001	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P137950	6385	no	BM MSC hypoxia 0.5% oxygen	2.12382108539	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P137950	6385	no	BM MSC hypoxia 0.5% oxygen	1.81213602435	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P137950	6385	no	BM MSC normoxia 20% oxygen	2.34704042667	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P137950	6385	no	BM MSC normoxia 20% oxygen	1.96995122209	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P137950	6385	no	BM MSC normoxia 20% oxygen	2.43787549494	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P137951	6385	no	BM MSC hypoxia 0.5% oxygen	2.80689137087	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P137951	6385	no	BM MSC hypoxia 0.5% oxygen	2.92394686082	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P137951	6385	no	BM MSC hypoxia 0.5% oxygen	3.08584060842	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P137951	6385	no	BM MSC normoxia 20% oxygen	2.40940902462	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P137951	6385	no	BM MSC normoxia 20% oxygen	2.00226511445	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P137951	6385	no	BM MSC normoxia 20% oxygen	2.83004056934	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P138663	6385	no	BM MSC hypoxia 0.5% oxygen	3.47582461093	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P138663	6385	no	BM MSC hypoxia 0.5% oxygen	3.75766505409	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P138663	6385	no	BM MSC hypoxia 0.5% oxygen	2.91096067141	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P138663	6385	no	BM MSC normoxia 20% oxygen	2.70727314307	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P138663	6385	no	BM MSC normoxia 20% oxygen	2.00226511445	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P138663	6385	no	BM MSC normoxia 20% oxygen	1.81213602435	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P137955	6385	no	BM MSC hypoxia 0.5% oxygen	3.83081210845	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P137955	6385	no	BM MSC hypoxia 0.5% oxygen	5.45322278477	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P137955	6385	no	BM MSC hypoxia 0.5% oxygen	2.42629262052	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P137955	6385	no	BM MSC normoxia 20% oxygen	4.65115929198	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P137955	6385	no	BM MSC normoxia 20% oxygen	3.66378336496	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P137955	6385	no	BM MSC normoxia 20% oxygen	4.07978499558	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P137956	6385	no	BM MSC hypoxia 0.5% oxygen	3.66378336496	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P137956	6385	no	BM MSC hypoxia 0.5% oxygen	4.01162626438	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P137956	6385	no	BM MSC hypoxia 0.5% oxygen	3.75766505409	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P137956	6385	no	BM MSC normoxia 20% oxygen	3.13656014628	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P137956	6385	no	BM MSC normoxia 20% oxygen	3.16214506769	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P137956	6385	no	BM MSC normoxia 20% oxygen	1.96995122209	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P137818	6385	no	BM MSC hypoxia 0.5% oxygen	1.98532732787	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P137818	6385	no	BM MSC hypoxia 0.5% oxygen	2.51325689731	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P137818	6385	no	BM MSC hypoxia 0.5% oxygen	3.3940901499	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P137818	6385	no	BM MSC normoxia 20% oxygen	3.13656014628	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P137818	6385	no	BM MSC normoxia 20% oxygen	2.6918693712	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P137818	6385	no	BM MSC normoxia 20% oxygen	3.49525637313	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P362392	6385	no	BM MSC hypoxia 0.5% oxygen	3.16214506769	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P362392	6385	no	BM MSC hypoxia 0.5% oxygen	4.73809817911	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P362392	6385	no	BM MSC hypoxia 0.5% oxygen	3.24595740131	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P362392	6385	no	BM MSC normoxia 20% oxygen	2.40940902462	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P362392	6385	no	BM MSC normoxia 20% oxygen	3.58870412794	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P362392	6385	no	BM MSC normoxia 20% oxygen	2.76043033331	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P138675	6385	no	BM MSC hypoxia 0.5% oxygen	3.91660624855	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P138675	6385	no	BM MSC hypoxia 0.5% oxygen	4.05277272067	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P138675	6385	no	BM MSC hypoxia 0.5% oxygen	3.68259479228	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P138675	6385	no	BM MSC normoxia 20% oxygen	1.3193395462	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P138675	6385	no	BM MSC normoxia 20% oxygen	2.6918693712	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P138675	6385	no	BM MSC normoxia 20% oxygen	3.22725605831	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P138436	6385	no	BM MSC hypoxia 0.5% oxygen	2.22307279475	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P138436	6385	no	BM MSC hypoxia 0.5% oxygen	5.09384105305	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P138436	6385	no	BM MSC hypoxia 0.5% oxygen	3.68259479228	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P138436	6385	no	BM MSC normoxia 20% oxygen	1.65714095804	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P138436	6385	no	BM MSC normoxia 20% oxygen	2.76043033331	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P138436	6385	no	BM MSC normoxia 20% oxygen	2.76043033331	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P138434	6385	no	BM MSC hypoxia 0.5% oxygen	3.25791533777	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P138434	6385	no	BM MSC hypoxia 0.5% oxygen	4.5438833497	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P138434	6385	no	BM MSC hypoxia 0.5% oxygen	4.00543095421	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P138434	6385	no	BM MSC normoxia 20% oxygen	2.51325689731	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P138434	6385	no	BM MSC normoxia 20% oxygen	3.58870412794	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P138434	6385	no	BM MSC normoxia 20% oxygen	3.75766505409	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P138435	6385	no	BM MSC hypoxia 0.5% oxygen	4.72002064299	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P138435	6385	no	BM MSC hypoxia 0.5% oxygen	5.53587525022	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P138435	6385	no	BM MSC hypoxia 0.5% oxygen	4.73358624701	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P138435	6385	no	BM MSC normoxia 20% oxygen	3.4052249907	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P138435	6385	no	BM MSC normoxia 20% oxygen	3.66378336496	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P138435	6385	no	BM MSC normoxia 20% oxygen	2.90355965554	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P138432	6385	no	BM MSC hypoxia 0.5% oxygen	6.32452608648	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P138432	6385	no	BM MSC hypoxia 0.5% oxygen	6.70243858832	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P138432	6385	no	BM MSC hypoxia 0.5% oxygen	6.3861934801	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P138432	6385	no	BM MSC normoxia 20% oxygen	5.11821629724	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P138432	6385	no	BM MSC normoxia 20% oxygen	5.35090516697	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P138432	6385	no	BM MSC normoxia 20% oxygen	4.84156283817	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P138430	6385	no	BM MSC hypoxia 0.5% oxygen	6.97320018473	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P138430	6385	no	BM MSC hypoxia 0.5% oxygen	7.96757707328	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P138430	6385	no	BM MSC hypoxia 0.5% oxygen	7.36612570028	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P138430	6385	no	BM MSC normoxia 20% oxygen	5.46687874445	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P138430	6385	no	BM MSC normoxia 20% oxygen	6.27104325685	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P138430	6385	no	BM MSC normoxia 20% oxygen	5.81747473047	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P138431	6385	no	BM MSC hypoxia 0.5% oxygen	5.68587110537	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P138431	6385	no	BM MSC hypoxia 0.5% oxygen	7.27669075855	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P138431	6385	no	BM MSC hypoxia 0.5% oxygen	6.3483302761	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P138431	6385	no	BM MSC normoxia 20% oxygen	6.25381647466	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P138431	6385	no	BM MSC normoxia 20% oxygen	5.61650124915	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P138431	6385	no	BM MSC normoxia 20% oxygen	5.34204054947	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_23_P500861	6385	no	BM MSC hypoxia 0.5% oxygen	7.08987443603	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_23_P500861	6385	no	BM MSC hypoxia 0.5% oxygen	8.10535432889	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_23_P500861	6385	no	BM MSC hypoxia 0.5% oxygen	7.07122128222	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_23_P500861	6385	no	BM MSC normoxia 20% oxygen	5.00322496295	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_23_P500861	6385	no	BM MSC normoxia 20% oxygen	6.71508148485	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_23_P500861	6385	no	BM MSC normoxia 20% oxygen	6.17946181246	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P137949	6385	no	BM MSC hypoxia 0.5% oxygen	3.75766505409	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P137949	6385	no	BM MSC hypoxia 0.5% oxygen	3.83081210845	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P137949	6385	no	BM MSC hypoxia 0.5% oxygen	3.75766505409	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P137949	6385	no	BM MSC normoxia 20% oxygen	2.40940902462	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P137949	6385	no	BM MSC normoxia 20% oxygen	2.58916812408	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P137949	6385	no	BM MSC normoxia 20% oxygen	3.15642934162	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P137948	6385	no	BM MSC hypoxia 0.5% oxygen	3.66378336496	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P137948	6385	no	BM MSC hypoxia 0.5% oxygen	3.03910725683	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P137948	6385	no	BM MSC hypoxia 0.5% oxygen	2.6694207334	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P137948	6385	no	BM MSC normoxia 20% oxygen	1.15088625537	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P137948	6385	no	BM MSC normoxia 20% oxygen	2.13855859155	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P137948	6385	no	BM MSC normoxia 20% oxygen	3.38708793652	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_33_P3335910	6385	no	BM MSC hypoxia 0.5% oxygen	3.25791533777	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_33_P3335910	6385	no	BM MSC hypoxia 0.5% oxygen	4.31225554811	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_33_P3335910	6385	no	BM MSC hypoxia 0.5% oxygen	3.55169350543	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_33_P3335910	6385	no	BM MSC normoxia 20% oxygen	3.13656014628	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_33_P3335910	6385	no	BM MSC normoxia 20% oxygen	3.41153463719	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_33_P3335910	6385	no	BM MSC normoxia 20% oxygen	2.38525473603	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P361663	6385	no	BM MSC hypoxia 0.5% oxygen	2.80689137087	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P361663	6385	no	BM MSC hypoxia 0.5% oxygen	2.40940902462	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P361663	6385	no	BM MSC hypoxia 0.5% oxygen	2.42629262052	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P361663	6385	no	BM MSC normoxia 20% oxygen	3.91660624855	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P361663	6385	no	BM MSC normoxia 20% oxygen	2.83004056934	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P361663	6385	no	BM MSC normoxia 20% oxygen	2.02610189456	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P137947	6385	no	BM MSC hypoxia 0.5% oxygen	1.52599476472	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P137947	6385	no	BM MSC hypoxia 0.5% oxygen	3.50574479896	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P137947	6385	no	BM MSC hypoxia 0.5% oxygen	2.83004056934	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P137947	6385	no	BM MSC normoxia 20% oxygen	3.03149634974	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P137947	6385	no	BM MSC normoxia 20% oxygen	2.5450131691	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P137947	6385	no	BM MSC normoxia 20% oxygen	2.25188457795	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P137946	6385	no	BM MSC hypoxia 0.5% oxygen	2.56923940437	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P137946	6385	no	BM MSC hypoxia 0.5% oxygen	2.56923940437	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P137946	6385	no	BM MSC hypoxia 0.5% oxygen	1.81213602435	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P137946	6385	no	BM MSC normoxia 20% oxygen	2.51325689731	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P137946	6385	no	BM MSC normoxia 20% oxygen	1.19018473329	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P137946	6385	no	BM MSC normoxia 20% oxygen	2.0824235966	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P138406	6385	no	BM MSC hypoxia 0.5% oxygen	3.5279766847	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P138406	6385	no	BM MSC hypoxia 0.5% oxygen	4.5438833497	hypoxic rep 2	NULL	NULL
